BusNum,ID,Status,Area,Zone,Pd,Qd,Other1,Other2,Other3,Other4,Other5,Other6,Other7,Other8
230239,1 ,1,8,1,12.800,4.160,0.000,0.000,0.000,0.000,1,1,0,
230240,1 ,1,6,1,1.580,0.301,0.000,0.000,0.000,0.000,1,1,0,
230240,2 ,1,6,1,48.200,36.600,0.000,0.000,0.000,0.000,1,1,0,
230241,1 ,1,8,1,14.400,5.100,0.000,0.000,0.000,0.000,1,1,0,
230243,1 ,1,5,1,20.100,6.100,0.000,0.000,0.000,0.000,1,1,0,
230244,1 ,1,8,1,2.790,0.750,0.000,0.000,0.000,0.000,1,1,0,
230245,1 ,1,5,1,10.900,2.710,0.000,0.000,0.000,0.000,1,1,0,
230246,1 ,1,5,1,1.800,0.450,0.000,0.000,0.000,0.000,1,1,0,
230247,1 ,1,8,1,3.800,1.130,0.000,0.000,0.000,0.000,1,1,0,
230248,1 ,1,5,1,1.880,0.150,0.000,0.000,0.000,0.000,1,1,0,
230249,1 ,1,8,1,5.000,1.430,0.000,0.000,0.000,0.000,1,1,0,
230250,1 ,1,8,1,9.700,3.390,0.000,0.000,0.000,0.000,1,1,0,
230251,1 ,1,7,1,7.100,2.110,0.000,0.000,0.000,0.000,1,1,0,
230252,1 ,1,8,1,9.800,1.500,0.000,0.000,0.000,0.000,1,1,0,
230253,1 ,1,8,1,3.090,0.830,0.000,0.000,0.000,0.000,1,1,0,
230254,1 ,1,8,1,4.250,1.130,0.000,0.000,0.000,0.000,1,1,0,
230256,1 ,1,7,1,43.400,8.000,0.000,0.000,0.000,0.000,1,1,0,
230261,1 ,1,8,1,8.800,7.100,0.000,0.000,0.000,0.000,1,1,0,
240001,1 ,1,3,1,6.500,0.080,0.000,0.000,0.000,0.000,1,1,0,
240002,1 ,1,3,1,11.500,0.680,0.000,0.000,0.000,0.000,1,1,0,
240004,1 ,1,3,1,11.300,3.610,0.000,0.000,0.000,0.000,1,1,0,
240005,1 ,1,1,1,11.900,2.640,0.000,0.000,0.000,0.000,1,1,0,
240005,2 ,1,1,1,0.820,0.301,0.000,0.000,0.000,0.000,1,1,0,
240006,1 ,1,3,1,11.200,1.800,0.000,0.000,0.000,0.000,1,1,0,
240006,2 ,1,3,1,2.340,0.600,0.000,0.000,0.000,0.000,1,1,0,
240007,1 ,1,3,1,2.410,0.750,0.000,0.000,0.000,0.000,1,1,0,
240008,1 ,1,3,1,3.610,0.450,0.000,0.000,0.000,0.000,1,1,0,
240010,1 ,1,3,1,16.000,4.900,0.000,0.000,0.000,0.000,1,1,0,
240013,1 ,1,3,1,12.300,3.980,0.000,0.000,0.000,0.000,1,1,0,
240017,1 ,1,3,1,1.950,0.450,0.000,0.000,0.000,0.000,1,1,0,
240018,1 ,1,3,1,5.600,1.350,0.000,0.000,0.000,0.000,1,1,0,
240020,1 ,1,1,1,0.870,0.301,0.000,0.000,0.000,0.000,1,1,0,
240022,1 ,1,4,1,20.300,1.730,0.000,0.000,0.000,0.000,1,1,0,
240023,1 ,1,4,1,21.800,7.500,0.000,0.000,0.000,0.000,1,1,0,
240024,1 ,1,4,1,6.700,0.900,0.000,0.000,0.000,0.000,1,1,0,
240025,1 ,1,4,1,2.790,0.680,0.000,0.000,0.000,0.000,1,1,0,
240026,1 ,1,4,1,6.400,2.340,0.000,0.000,0.000,0.000,1,1,0,
240027,1 ,1,3,1,0.820,0.221,0.000,0.000,0.000,0.000,1,1,0,
240028,1 ,1,4,1,1.420,0.450,0.000,0.000,0.000,0.000,1,1,0,
240030,1 ,1,4,1,34.200,6.300,0.000,0.000,0.000,0.000,1,1,0,
240033,1 ,1,4,1,11.000,1.430,0.000,0.000,0.000,0.000,1,1,0,
240034,1 ,1,3,1,0.331,0.053,0.000,0.000,0.000,0.000,1,1,0,
240035,1 ,1,4,1,1.270,0.450,0.000,0.000,0.000,0.000,1,1,0,
240036,1 ,1,3,1,0.294,0.071,0.000,0.000,0.000,0.000,1,1,0,
240037,1 ,1,3,1,0.249,0.071,0.000,0.000,0.000,0.000,1,1,0,
240038,1 ,1,3,1,0.264,0.071,0.000,0.000,0.000,0.000,1,1,0,
240039,1 ,1,3,1,0.234,0.071,0.000,0.000,0.000,0.000,1,1,0,
240040,1 ,1,3,1,0.271,0.080,0.000,0.000,0.000,0.000,1,1,0,
240041,1 ,1,3,1,0.120,0.027,0.000,0.000,0.000,0.000,1,1,0,
240042,1 ,1,4,1,0.226,0.071,0.000,0.000,0.000,0.000,1,1,0,
240043,1 ,1,4,1,0.120,0.018,0.000,0.000,0.000,0.000,1,1,0,
240044,1 ,1,3,1,0.241,0.071,0.000,0.000,0.000,0.000,1,1,0,
240045,1 ,1,3,1,0.389,0.133,0.000,0.000,0.000,0.000,1,1,0,
240046,1 ,1,1,1,0.188,0.027,0.000,0.000,0.000,0.000,1,1,0,
240047,1 ,1,1,1,0.061,0.018,0.000,0.000,0.000,0.000,1,1,0,
240048,1 ,1,3,1,0.309,0.027,0.000,0.000,0.000,0.000,1,1,0,
240049,1 ,1,3,1,0.068,0.018,0.000,0.000,0.000,0.000,1,1,0,
240050,1 ,1,4,1,0.014,0.009,0.000,0.000,0.000,0.000,1,1,0,
240051,1 ,1,3,1,0.120,0.018,0.000,0.000,0.000,0.000,1,1,0,
240052,1 ,1,3,1,0.072,0.009,0.000,0.000,0.000,0.000,1,1,0,
240052,2 ,1,3,1,2.560,0.600,0.000,0.000,0.000,0.000,1,1,0,
240053,1 ,1,3,1,0.002,0.000,0.000,0.000,0.000,0.000,1,1,0,
240054,1 ,1,3,1,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0,
240055,1 ,1,4,1,1.650,0.530,0.000,0.000,0.000,0.000,1,1,0,
240056,1 ,1,3,1,0.203,0.053,0.000,0.000,0.000,0.000,1,1,0,
240058,1 ,1,3,1,0.001,0.000,0.000,0.000,0.000,0.000,1,1,0,
240059,1 ,1,3,1,0.760,0.301,0.000,0.000,0.000,0.000,1,1,0,
240060,1 ,1,3,1,2.640,0.750,0.000,0.000,0.000,0.000,1,1,0,
240061,1 ,1,3,1,5.500,1.950,0.000,0.000,0.000,0.000,1,1,0,
240062,1 ,1,3,1,1.580,0.080,0.000,0.000,0.000,0.000,1,1,0,
240062,2 ,1,3,1,13.300,1.800,0.000,0.000,0.000,0.000,1,1,0,
240063,1 ,1,3,1,2.710,0.380,0.000,0.000,0.000,0.000,1,1,0,
240064,1 ,1,3,1,2.410,0.750,0.000,0.000,0.000,0.000,1,1,0,
240065,1 ,1,3,1,1.230,0.380,0.000,0.000,0.000,0.000,1,1,0,
240066,1 ,1,3,1,1.010,0.301,0.000,0.000,0.000,0.000,1,1,0,
240067,1 ,1,3,1,1.580,0.301,0.000,0.000,0.000,0.000,1,1,0,
240068,1 ,1,3,1,1.580,0.150,0.000,0.000,0.000,0.000,1,1,0,
240069,1 ,1,3,1,1.950,0.380,0.000,0.000,0.000,0.000,1,1,0,
240070,1 ,1,3,1,0.610,0.018,0.000,0.000,0.000,0.000,1,1,0,
240071,1 ,1,3,1,0.620,0.044,0.000,0.000,0.000,0.000,1,1,0,
240072,1 ,1,3,1,0.007,0.000,0.000,0.000,0.000,0.000,1,1,0,
240073,1 ,1,3,1,0.098,0.027,0.000,0.000,0.000,0.000,1,1,0,
240074,1 ,1,3,1,1.430,0.380,0.000,0.000,0.000,0.000,1,1,0,
240075,1 ,1,3,1,0.294,0.080,0.000,0.000,0.000,0.000,1,1,0,
240076,1 ,1,3,1,2.860,0.450,0.000,0.000,0.000,0.000,1,1,0,
240077,1 ,1,3,1,5.700,1.580,0.000,0.000,0.000,0.000,1,1,0,
240078,1 ,1,3,1,6.500,1.880,0.000,0.000,0.000,0.000,1,1,0,
240079,1 ,1,3,1,7.400,2.490,0.000,0.000,0.000,0.000,1,1,0,
240080,1 ,1,3,1,1.880,0.301,0.000,0.000,0.000,0.000,1,1,0,
240081,1 ,1,3,1,1.800,0.600,0.000,0.000,0.000,0.000,1,1,0,
240082,1 ,1,3,1,1.580,0.221,0.000,0.000,0.000,0.000,1,1,0,
240082,2 ,1,3,1,7.300,1.950,0.000,0.000,0.000,0.000,1,1,0,
240083,1 ,1,3,1,1.060,0.301,0.000,0.000,0.000,0.000,1,1,0,
240084,1 ,1,3,1,0.520,0.071,0.000,0.000,0.000,0.000,1,1,0,
240085,1 ,1,3,1,1.300,0.450,0.000,0.000,0.000,0.000,1,1,0,
240086,1 ,1,3,1,2.560,0.600,0.000,0.000,0.000,0.000,1,1,0,
240087,1 ,1,3,1,3.540,1.050,0.000,0.000,0.000,0.000,1,1,0,
240088,1 ,1,3,1,0.056,0.018,0.000,0.000,0.000,0.000,1,1,0,
240089,1 ,1,3,1,0.433,0.088,0.000,0.000,0.000,0.000,1,1,0,
240090,1 ,1,3,1,1.650,0.301,0.000,0.000,0.000,0.000,1,1,0,
240091,1 ,1,3,1,0.150,0.053,0.000,0.000,0.000,0.000,1,1,0,
240092,1 ,1,3,1,0.098,0.027,0.000,0.000,0.000,0.000,1,1,0,
240093,1 ,1,3,1,0.150,0.027,0.000,0.000,0.000,0.000,1,1,0,
240094,1 ,1,3,1,1.730,0.301,0.000,0.000,0.000,0.000,1,1,0,
240095,1 ,1,5,1,5.700,0.980,0.000,0.000,0.000,0.000,1,1,0,
240096,1 ,1,5,1,1.190,0.150,0.000,0.000,0.000,0.000,1,1,0,
240097,1 ,1,3,1,1.650,0.380,0.000,0.000,0.000,0.000,1,1,0,
240098,1 ,1,5,1,1.080,0.380,0.000,0.000,0.000,0.000,1,1,0,
240099,1 ,1,5,1,1.250,0.380,0.000,0.000,0.000,0.000,1,1,0,
240100,1 ,1,5,1,1.180,0.221,0.000,0.000,0.000,0.000,1,1,0,
240101,1 ,1,2,1,2.860,0.750,0.000,0.000,0.000,0.000,1,1,0,
240102,1 ,1,2,1,12.300,2.790,0.000,0.000,0.000,0.000,1,1,0,
240102,2 ,1,2,1,10.300,2.490,0.000,0.000,0.000,0.000,1,1,0,
240104,1 ,1,2,1,17.600,6.100,0.000,0.000,0.000,0.000,1,1,0,
240105,1 ,1,3,1,3.610,0.750,0.000,0.000,0.000,0.000,1,1,0,
240106,1 ,1,3,1,21.300,4.160,0.000,0.000,0.000,0.000,1,1,0,
240106,2 ,1,3,1,11.900,3.890,0.000,0.000,0.000,0.000,1,1,0,
240107,1 ,1,3,1,5.000,1.800,0.000,0.000,0.000,0.000,1,1,0,
240109,1 ,1,3,1,11.000,1.650,0.000,0.000,0.000,0.000,1,1,0,
240110,1 ,1,3,1,2.640,0.221,0.000,0.000,0.000,0.000,1,1,0,
240111,1 ,1,3,1,13.300,3.540,0.000,0.000,0.000,0.000,1,1,0,
240112,1 ,1,3,1,2.490,0.830,0.000,0.000,0.000,0.000,1,1,0,
240116,1 ,1,3,1,27.500,7.800,0.000,0.000,0.000,0.000,1,1,0,
240118,1 ,1,3,1,23.900,6.500,0.000,0.000,0.000,0.000,1,1,0,
240120,1 ,1,3,1,91.600,24.800,0.000,0.000,0.000,0.000,1,1,0,
240121,1 ,1,3,1,3.540,1.050,0.000,0.000,0.000,0.000,1,1,0,
240122,1 ,1,3,1,2.180,0.750,0.000,0.000,0.000,0.000,1,1,0,
240124,1 ,1,3,1,4.800,1.350,0.000,0.000,0.000,0.000,1,1,0,
240125,1 ,1,3,1,25.100,8.000,0.000,0.000,0.000,0.000,1,1,0,
240125,2 ,1,3,1,16.400,1.280,0.000,0.000,0.000,0.000,1,1,0,
240126,1 ,1,3,1,18.500,5.200,0.000,0.000,0.000,0.000,1,1,0,
240127,1 ,1,3,1,8.800,3.160,0.000,0.000,0.000,0.000,1,1,0,
240128,1 ,1,3,1,7.400,1.130,0.000,0.000,0.000,0.000,1,1,0,
240128,2 ,1,3,1,0.460,0.133,0.000,0.000,0.000,0.000,1,1,0,
240129,1 ,1,3,1,6.800,0.980,0.000,0.000,0.000,0.000,1,1,0,
240130,1 ,1,3,1,24.300,6.700,0.000,0.000,0.000,0.000,1,1,0,
240131,1 ,1,3,1,22.600,8.200,0.000,0.000,0.000,0.000,1,1,0,
240132,1 ,1,3,1,6.600,1.950,0.000,0.000,0.000,0.000,1,1,0,
240134,1 ,1,3,1,5.700,1.500,0.000,0.000,0.000,0.000,1,1,0,
240136,1 ,1,3,1,3.460,0.980,0.000,0.000,0.000,0.000,1,1,0,
240140,1 ,1,5,1,26.400,9.100,0.000,0.000,0.000,0.000,1,1,0,
240140,2 ,1,5,1,8.900,2.710,0.000,0.000,0.000,0.000,1,1,0,
240142,1 ,1,3,1,4.900,1.730,0.000,0.000,0.000,0.000,1,1,0,
240143,1 ,1,5,1,6.800,1.650,0.000,0.000,0.000,0.000,1,1,0,
240143,2 ,1,5,1,20.600,5.300,0.000,0.000,0.000,0.000,1,1,0,
240145,1 ,1,5,1,4.900,1.050,0.000,0.000,0.000,0.000,1,1,0,
240146,1 ,1,5,1,6.400,1.350,0.000,0.000,0.000,0.000,1,1,0,
240147,1 ,1,5,1,10.700,1.880,0.000,0.000,0.000,0.000,1,1,0,
240147,2 ,1,5,1,3.010,1.050,0.000,0.000,0.000,0.000,1,1,0,
240148,1 ,1,5,1,7.100,1.500,0.000,0.000,0.000,0.000,1,1,0,
240149,1 ,1,5,1,7.200,1.650,0.000,0.000,0.000,0.000,1,1,0,
240149,2 ,1,5,1,5.900,0.680,0.000,0.000,0.000,0.000,1,1,0,
240151,1 ,1,5,1,16.200,4.250,0.000,0.000,0.000,0.000,1,1,0,
240153,1 ,1,3,1,9.700,2.560,0.000,0.000,0.000,0.000,1,1,0,
240154,1 ,1,3,1,9.100,2.410,0.000,0.000,0.000,0.000,1,1,0,
240155,1 ,1,3,1,6.600,0.680,0.000,0.000,0.000,0.000,1,1,0,
240156,1 ,1,3,1,2.260,0.600,0.000,0.000,0.000,0.000,1,1,0,
240157,1 ,1,3,1,2.860,0.830,0.000,0.000,0.000,0.000,1,1,0,
240158,1 ,1,3,1,0.890,0.301,0.000,0.000,0.000,0.000,1,1,0,
240159,1 ,1,3,1,19.500,6.100,0.000,0.000,0.000,0.000,1,1,0,
240160,1 ,1,3,1,28.000,7.500,0.000,0.000,0.000,0.000,1,1,0,
240161,1 ,1,3,1,27.900,8.300,0.000,0.000,0.000,0.000,1,1,0,
240161,2 ,1,3,1,6.200,4.800,0.000,0.000,0.000,0.000,1,1,0,
240162,1 ,1,3,1,26.600,8.900,0.000,0.000,0.000,0.000,1,1,0,
240162,2 ,1,3,1,17.300,3.800,0.000,0.000,0.000,0.000,1,1,0,
240163,1 ,1,3,1,33.700,5.400,0.000,0.000,0.000,0.000,1,1,0,
240164,1 ,1,3,1,10.300,1.130,0.000,0.000,0.000,0.000,1,1,0,
240165,1 ,1,3,1,5.500,1.430,0.000,0.000,0.000,0.000,1,1,0,
240167,1 ,1,3,1,46.700,14.900,0.000,0.000,0.000,0.000,1,1,0,
240167,2 ,1,3,1,8.900,2.340,0.000,0.000,0.000,0.000,1,1,0,
240170,1 ,1,3,1,25.100,5.200,0.000,0.000,0.000,0.000,1,1,0,
240171,1 ,1,3,1,16.000,1.430,0.000,0.000,0.000,0.000,1,1,0,
240172,1 ,1,3,1,35.200,4.500,0.000,0.000,0.000,0.000,1,1,0,
240173,1 ,1,3,1,15.200,3.980,0.000,0.000,0.000,0.000,1,1,0,
240174,1 ,1,3,1,31.300,8.300,0.000,0.000,0.000,0.000,1,1,0,
240175,1 ,1,3,1,19.200,2.180,0.000,0.000,0.000,0.000,1,1,0,
240176,1 ,1,3,1,7.000,1.130,0.000,0.000,0.000,0.000,1,1,0,
240177,1 ,1,3,1,4.420,1.500,0.000,0.000,0.000,0.000,1,1,0,
240178,1 ,1,3,1,2.640,0.450,0.000,0.000,0.000,0.000,1,1,0,
240179,1 ,1,3,1,5.700,1.730,0.000,0.000,0.000,0.000,1,1,0,
240181,1 ,1,3,1,24.000,4.700,0.000,0.000,0.000,0.000,1,1,0,
240184,1 ,1,3,1,22.700,7.800,0.000,0.000,0.000,0.000,1,1,0,
240185,1 ,1,3,1,36.600,10.000,0.000,0.000,0.000,0.000,1,1,0,
240186,1 ,1,3,1,1.730,0.600,0.000,0.000,0.000,0.000,1,1,0,
240187,1 ,1,3,1,8.000,1.430,0.000,0.000,0.000,0.000,1,1,0,
240188,1 ,1,3,1,6.500,0.600,0.000,0.000,0.000,0.000,1,1,0,
240189,1 ,1,3,1,0.820,0.301,0.000,0.000,0.000,0.000,1,1,0,
240190,1 ,1,5,1,1.580,0.380,0.000,0.000,0.000,0.000,1,1,0,
240191,1 ,1,5,1,5.000,1.050,0.000,0.000,0.000,0.000,1,1,0,
240192,1 ,1,5,1,2.560,0.750,0.000,0.000,0.000,0.000,1,1,0,
240193,1 ,1,5,1,5.500,1.130,0.000,0.000,0.000,0.000,1,1,0,
240194,1 ,1,3,1,5.400,0.830,0.000,0.000,0.000,0.000,1,1,0,
240203,1 ,1,3,1,5.200,1.880,0.000,0.000,0.000,0.000,1,1,0,
240209,1 ,1,3,1,2.710,0.600,0.000,0.000,0.000,0.000,1,1,0,
240249,1 ,1,3,1,1.310,0.301,0.000,0.000,0.000,0.000,1,1,0,
240257,1 ,1,3,1,5.500,1.130,0.000,0.000,0.000,0.000,1,1,0,
240274,5 ,1,1,1,62.800,32.700,0.000,0.000,0.000,0.000,1,1,0,
240277,1 ,1,3,1,17.300,3.760,0.000,0.000,0.000,0.000,1,1,0,
240287,1 ,1,2,1,2.790,0.900,0.000,0.000,0.000,0.000,1,1,0,
240297,1 ,1,3,1,0.710,0.177,0.000,0.000,0.000,0.000,1,1,0,
240303,5 ,1,1,1,96.400,50.400,0.000,0.000,0.000,0.000,1,1,0,
240316,1 ,1,1,1,1.580,0.080,0.000,0.000,0.000,0.000,1,1,0,
240316,5 ,1,1,1,99.100,71.700,0.000,0.000,0.000,0.000,1,1,0,
250001,1 ,1,8,1,5.600,1.580,0.000,0.000,0.000,0.000,1,1,0,
250002,1 ,1,8,1,8.400,2.710,0.000,0.000,0.000,0.000,1,1,0,
250003,1 ,1,8,1,3.160,0.380,0.000,0.000,0.000,0.000,1,1,0,
250004,1 ,1,5,1,10.900,3.010,0.000,0.000,0.000,0.000,1,1,0,
250005,1 ,1,8,1,12.300,3.160,0.000,0.000,0.000,0.000,1,1,0,
250006,1 ,1,8,1,17.000,1.730,0.000,0.000,0.000,0.000,1,1,0,
250007,1 ,1,8,1,10.300,1.950,0.000,0.000,0.000,0.000,1,1,0,
250008,1 ,1,8,1,8.000,0.680,0.000,0.000,0.000,0.000,1,1,0,
250009,1 ,1,8,1,6.500,1.280,0.000,0.000,0.000,0.000,1,1,0,
250010,1 ,1,8,1,5.600,0.830,0.000,0.000,0.000,0.000,1,1,0,
250011,1 ,1,8,1,6.300,1.200,0.000,0.000,0.000,0.000,1,1,0,
250012,1 ,1,8,1,8.200,1.650,0.000,0.000,0.000,0.000,1,1,0,
250013,1 ,1,8,1,7.200,1.880,0.000,0.000,0.000,0.000,1,1,0,
250014,1 ,1,8,1,1.730,0.380,0.000,0.000,0.000,0.000,1,1,0,
250015,1 ,1,8,1,7.700,2.110,0.000,0.000,0.000,0.000,1,1,0,
250016,1 ,1,8,1,4.700,1.200,0.000,0.000,0.000,0.000,1,1,0,
250017,1 ,1,8,1,10.400,2.490,0.000,0.000,0.000,0.000,1,1,0,
250018,1 ,1,8,1,7.400,2.180,0.000,0.000,0.000,0.000,1,1,0,
250019,1 ,1,8,1,9.300,3.310,0.000,0.000,0.000,0.000,1,1,0,
250020,1 ,1,8,1,3.690,1.050,0.000,0.000,0.000,0.000,1,1,0,
250021,1 ,1,5,1,6.500,2.030,0.000,0.000,0.000,0.000,1,1,0,
250022,1 ,1,8,1,0.810,0.221,0.000,0.000,0.000,0.000,1,1,0,
250023,1 ,1,8,1,1.500,0.380,0.000,0.000,0.000,0.000,1,1,0,
250024,1 ,1,8,1,3.010,1.050,0.000,0.000,0.000,0.000,1,1,0,
250025,1 ,1,8,1,5.500,1.950,0.000,0.000,0.000,0.000,1,1,0,
250026,1 ,1,8,1,3.800,1.280,0.000,0.000,0.000,0.000,1,1,0,
250027,1 ,1,8,1,3.090,0.830,0.000,0.000,0.000,0.000,1,1,0,
250028,1 ,1,8,1,11.300,2.560,0.000,0.000,0.000,0.000,1,1,0,
250029,1 ,1,8,1,11.400,0.680,0.000,0.000,0.000,0.000,1,1,0,
250030,1 ,1,8,1,3.760,1.050,0.000,0.000,0.000,0.000,1,1,0,
250031,1 ,1,8,1,4.800,1.280,0.000,0.000,0.000,0.000,1,1,0,
250032,1 ,1,8,1,1.250,0.380,0.000,0.000,0.000,0.000,1,1,0,
250034,1 ,1,8,1,7.800,0.080,0.000,0.000,0.000,0.000,1,1,0,
250035,1 ,1,8,1,6.500,1.130,0.000,0.000,0.000,0.000,1,1,0,
250036,1 ,1,8,1,3.540,0.900,0.000,0.000,0.000,0.000,1,1,0,
250037,1 ,1,8,1,9.600,0.600,0.000,0.000,0.000,0.000,1,1,0,
250037,2 ,1,8,1,6.300,0.530,0.000,0.000,0.000,0.000,1,1,0,
250038,1 ,1,8,1,6.400,0.530,0.000,0.000,0.000,0.000,1,1,0,
250039,1 ,1,8,1,11.800,2.710,0.000,0.000,0.000,0.000,1,1,0,
250040,1 ,1,8,1,6.500,2.180,0.000,0.000,0.000,0.000,1,1,0,
250041,1 ,1,8,1,11.400,3.090,0.000,0.000,0.000,0.000,1,1,0,
250042,1 ,1,8,1,0.670,0.186,0.000,0.000,0.000,0.000,1,1,0,
250043,1 ,1,8,1,5.300,1.050,0.000,0.000,0.000,0.000,1,1,0,
250044,1 ,1,8,1,2.410,0.450,0.000,0.000,0.000,0.000,1,1,0,
250045,1 ,1,8,1,0.256,0.035,0.000,0.000,0.000,0.000,1,1,0,
250046,1 ,1,8,1,1.470,0.450,0.000,0.000,0.000,0.000,1,1,0,
250047,1 ,1,8,1,3.540,0.900,0.000,0.000,0.000,0.000,1,1,0,
250048,1 ,1,8,1,5.300,1.880,0.000,0.000,0.000,0.000,1,1,0,
250049,1 ,1,8,1,6.500,1.800,0.000,0.000,0.000,0.000,1,1,0,
250050,1 ,1,8,1,1.220,0.450,0.000,0.000,0.000,0.000,1,1,0,
250051,1 ,1,8,1,3.390,0.830,0.000,0.000,0.000,0.000,1,1,0,
250052,1 ,1,8,1,7.900,2.180,0.000,0.000,0.000,0.000,1,1,0,
250053,1 ,1,8,1,2.560,0.600,0.000,0.000,0.000,0.000,1,1,0,
250054,1 ,1,8,1,5.600,1.130,0.000,0.000,0.000,0.000,1,1,0,
250055,1 ,1,8,1,10.400,2.110,0.000,0.000,0.000,0.000,1,1,0,
250056,1 ,1,8,1,1.040,0.221,0.000,0.000,0.000,0.000,1,1,0,
250057,1 ,1,8,1,5.000,1.730,0.000,0.000,0.000,0.000,1,1,0,
250058,1 ,1,8,1,4.600,0.301,0.000,0.000,0.000,0.000,1,1,0,
250059,1 ,1,8,1,2.030,0.450,0.000,0.000,0.000,0.000,1,1,0,
250059,2 ,1,8,1,9.200,8.600,0.000,0.000,0.000,0.000,1,1,0,
250060,1 ,1,8,1,5.500,0.980,0.000,0.000,0.000,0.000,1,1,0,
250061,1 ,1,8,1,4.420,0.600,0.000,0.000,0.000,0.000,1,1,0,
250062,1 ,1,8,1,6.000,1.200,0.000,0.000,0.000,0.000,1,1,0,
250063,1 ,1,8,1,4.900,1.500,0.000,0.000,0.000,0.000,1,1,0,
250064,1 ,1,8,1,0.354,0.053,0.000,0.000,0.000,0.000,1,1,0,
250065,1 ,1,8,1,2.340,0.530,0.000,0.000,0.000,0.000,1,1,0,
250066,1 ,1,8,1,2.340,0.450,0.000,0.000,0.000,0.000,1,1,0,
250067,1 ,1,8,1,4.070,0.900,0.000,0.000,0.000,0.000,1,1,0,
250068,1 ,1,8,1,1.290,0.301,0.000,0.000,0.000,0.000,1,1,0,
250068,2 ,1,8,1,5.400,4.900,0.000,0.000,0.000,0.000,1,1,0,
250069,1 ,1,8,1,2.340,0.380,0.000,0.000,0.000,0.000,1,1,0,
250070,1 ,1,8,1,5.800,0.980,0.000,0.000,0.000,0.000,1,1,0,
250071,1 ,1,8,1,4.420,0.830,0.000,0.000,0.000,0.000,1,1,0,
250072,1 ,1,8,1,3.240,0.750,0.000,0.000,0.000,0.000,1,1,0,
250073,1 ,1,8,1,0.002,0.000,0.000,0.000,0.000,0.000,1,1,0,
250074,1 ,1,8,1,3.240,0.150,0.000,0.000,0.000,0.000,1,1,0,
250075,1 ,1,8,1,3.760,1.050,0.000,0.000,0.000,0.000,1,1,0,
250076,1 ,1,8,1,11.300,1.350,0.000,0.000,0.000,0.000,1,1,0,
250077,1 ,1,8,1,6.500,1.130,0.000,0.000,0.000,0.000,1,1,0,
250078,1 ,1,8,1,12.800,2.110,0.000,0.000,0.000,0.000,1,1,0,
250079,1 ,1,8,1,9.400,2.710,0.000,0.000,0.000,0.000,1,1,0,
250080,1 ,1,8,1,11.600,3.610,0.000,0.000,0.000,0.000,1,1,0,
250081,1 ,1,8,1,5.700,1.730,0.000,0.000,0.000,0.000,1,1,0,
250082,1 ,1,8,1,6.900,1.800,0.000,0.000,0.000,0.000,1,1,0,
250083,1 ,1,8,1,5.700,0.750,0.000,0.000,0.000,0.000,1,1,0,
250084,1 ,1,8,1,7.200,2.560,0.000,0.000,0.000,0.000,1,1,0,
250085,1 ,1,8,1,4.330,0.680,0.000,0.000,0.000,0.000,1,1,0,
250086,1 ,1,8,1,8.400,2.790,0.000,0.000,0.000,0.000,1,1,0,
250087,1 ,1,8,1,6.600,1.500,0.000,0.000,0.000,0.000,1,1,0,
250088,1 ,1,8,1,1.730,0.150,0.000,0.000,0.000,0.000,1,1,0,
250089,1 ,1,8,1,11.100,1.350,0.000,0.000,0.000,0.000,1,1,0,
250090,1 ,1,8,1,6.400,1.730,0.000,0.000,0.000,0.000,1,1,0,
250091,1 ,1,8,1,5.100,1.580,0.000,0.000,0.000,0.000,1,1,0,
250092,1 ,1,8,1,9.200,2.860,0.000,0.000,0.000,0.000,1,1,0,
250093,1 ,1,8,1,7.000,2.030,0.000,0.000,0.000,0.000,1,1,0,
250094,1 ,1,8,1,5.300,1.730,0.000,0.000,0.000,0.000,1,1,0,
250095,1 ,1,8,1,7.600,1.800,0.000,0.000,0.000,0.000,1,1,0,
250096,1 ,1,8,1,3.890,0.600,0.000,0.000,0.000,0.000,1,1,0,
250097,1 ,1,8,1,8.300,2.790,0.000,0.000,0.000,0.000,1,1,0,
250098,1 ,1,8,1,2.110,0.450,0.000,0.000,0.000,0.000,1,1,0,
250099,1 ,1,8,1,5.700,1.880,0.000,0.000,0.000,0.000,1,1,0,
250100,1 ,1,8,1,2.790,0.680,0.000,0.000,0.000,0.000,1,1,0,
250101,1 ,1,8,1,3.800,1.130,0.000,0.000,0.000,0.000,1,1,0,
250102,1 ,1,8,1,2.180,0.750,0.000,0.000,0.000,0.000,1,1,0,
250103,1 ,1,8,1,2.560,0.600,0.000,0.000,0.000,0.000,1,1,0,
250104,1 ,1,8,1,3.310,0.900,0.000,0.000,0.000,0.000,1,1,0,
250105,1 ,1,8,1,1.880,0.450,0.000,0.000,0.000,0.000,1,1,0,
250106,1 ,1,8,1,2.860,0.221,0.000,0.000,0.000,0.000,1,1,0,
250107,1 ,1,8,1,0.027,0.000,0.000,0.000,0.000,0.000,1,1,0,
250107,2 ,1,8,1,7.800,4.500,0.000,0.000,0.000,0.000,1,1,0,
250108,1 ,1,8,1,2.560,0.680,0.000,0.000,0.000,0.000,1,1,0,
250109,1 ,1,8,1,1.470,0.450,0.000,0.000,0.000,0.000,1,1,0,
250110,1 ,1,8,1,2.640,0.301,0.000,0.000,0.000,0.000,1,1,0,
